timestamp_est,symbol,order_id,side,price,size,order_type,action,session_id,data_type,cbdr_window
2025-11-12 08:25:58.026,MNQZ5.CME@RITHMIC,133174825394000,SELL,25799.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:58.096,MNQZ5.CME@RITHMIC,133174895177500,SELL,25799.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:58.993,MNQZ5.CME@RITHMIC,6868770552585,BUY,25766.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:25:58.996,MNQZ5.CME@RITHMIC,133175795244000,BUY,25766.5,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:59.665,MNQZ5.CME@RITHMIC,133176465563200,SELL,25807.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:59.735,MNQZ5.CME@RITHMIC,133176534448800,BUY,25786.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:59.756,MNQZ5.CME@RITHMIC,133176555743700,SELL,25807.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:25:59.873,MNQZ5.CME@RITHMIC,6868770552788,SELL,25824.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:25:59.877,MNQZ5.CME@RITHMIC,133176676845600,SELL,25824.25,30,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:01.764,MNQZ5.CME@RITHMIC,133178564269800,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:01.775,MNQZ5.CME@RITHMIC,133178575325399,SELL,25872.75,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:04.270,MNQZ5.CME@RITHMIC,133181069674100,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:04.916,MNQZ5.CME@RITHMIC,133181715866999,BUY,25792.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:06.002,MNQZ5.CME@RITHMIC,133182801550600,SELL,25802.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:06.069,MNQZ5.CME@RITHMIC,133182868416799,BUY,25720.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:06.791,MNQZ5.CME@RITHMIC,133183590718500,BUY,25790.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:07.147,MNQZ5.CME@RITHMIC,133183946521200,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:07.381,MNQZ5.CME@RITHMIC,133184179956900,BUY,25721.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:09.108,MNQZ5.CME@RITHMIC,133185907746899,BUY,25721.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:09.113,MNQZ5.CME@RITHMIC,133185912078200,BUY,25720.75,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:09.223,MNQZ5.CME@RITHMIC,133186022991600,SELL,25872.75,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:10.184,MNQZ5.CME@RITHMIC,133186983596800,SELL,25802.0,30,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:10.388,MNQZ5.CME@RITHMIC,133187187334399,SELL,25820.0,72,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:11.250,MNQZ5.CME@RITHMIC,133188049366800,SELL,25872.75,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:11.278,MNQZ5.CME@RITHMIC,133188077861800,SELL,25820.0,68,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:11.412,MNQZ5.CME@RITHMIC,133188211225200,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:11.581,MNQZ5.CME@RITHMIC,133188379948299,SELL,25872.75,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:12.418,MNQZ5.CME@RITHMIC,133189218134800,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:14.838,MNQZ5.CME@RITHMIC,133191637536500,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:15.480,MNQZ5.CME@RITHMIC,133192279202900,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:15.909,MNQZ5.CME@RITHMIC,133192708381000,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.076,MNQZ5.CME@RITHMIC,133192874844300,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.083,MNQZ5.CME@RITHMIC,133192882243700,BUY,25721.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.311,MNQZ5.CME@RITHMIC,133193109704900,BUY,25721.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.314,MNQZ5.CME@RITHMIC,133193113345500,BUY,25720.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.332,MNQZ5.CME@RITHMIC,133193131650000,SELL,25830.0,53,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.463,MNQZ5.CME@RITHMIC,133193263137500,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:16.911,MNQZ5.CME@RITHMIC,133193710372500,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:17.063,MNQZ5.CME@RITHMIC,133193862376100,SELL,25806.5,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:17.145,MNQZ5.CME@RITHMIC,133193944950900,BUY,25720.0,47,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:17.875,MNQZ5.CME@RITHMIC,133194674871100,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:18.117,MNQZ5.CME@RITHMIC,133194917188800,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:18.276,MNQZ5.CME@RITHMIC,133195075426400,BUY,25720.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:20.625,MNQZ5.CME@RITHMIC,133197424363300,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:22.283,MNQZ5.CME@RITHMIC,133199082080600,SELL,25799.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:23.076,MNQZ5.CME@RITHMIC,133199875605899,BUY,25600.0,77,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:25.655,MNQZ5.CME@RITHMIC,133202454604800,BUY,25790.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:26.027,MNQZ5.CME@RITHMIC,133202827152999,SELL,25845.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:28.043,MNQZ5.CME@RITHMIC,133204842133000,SELL,25872.75,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:28.057,MNQZ5.CME@RITHMIC,133204856095100,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:29.322,MNQZ5.CME@RITHMIC,133206122291200,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:29.912,MNQZ5.CME@RITHMIC,133206711173700,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:31.909,MNQZ5.CME@RITHMIC,133208708215500,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:32.821,MNQZ5.CME@RITHMIC,133209620341000,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:33.405,MNQZ5.CME@RITHMIC,133210204132499,SELL,25824.25,35,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:33.699,MNQZ5.CME@RITHMIC,133210498857100,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.723,MNQZ5.CME@RITHMIC,133212522258100,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.729,MNQZ5.CME@RITHMIC,133212527958300,BUY,25720.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.730,MNQZ5.CME@RITHMIC,133212529931600,BUY,25721.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.737,MNQZ5.CME@RITHMIC,133212536616300,BUY,25722.0,35,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.744,MNQZ5.CME@RITHMIC,133212542925599,BUY,25766.5,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.774,MNQZ5.CME@RITHMIC,133212573187900,BUY,25786.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.782,MNQZ5.CME@RITHMIC,133212581372599,BUY,25790.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.849,MNQZ5.CME@RITHMIC,133212648476800,SELL,25875.0,72,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.865,MNQZ5.CME@RITHMIC,133212663893600,SELL,25872.75,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.883,MNQZ5.CME@RITHMIC,133212682012800,SELL,25850.0,111,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.896,MNQZ5.CME@RITHMIC,133212695807999,SELL,25826.5,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.962,MNQZ5.CME@RITHMIC,133212760827400,SELL,25802.0,29,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.971,MNQZ5.CME@RITHMIC,133212770197500,SELL,25799.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:35.977,MNQZ5.CME@RITHMIC,133212776307700,SELL,25799.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:37.440,MNQZ5.CME@RITHMIC,6868770552585,BUY,25766.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:26:39.323,MNQZ5.CME@RITHMIC,6868770552788,SELL,25826.5,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:26:43.383,MNQZ5.CME@RITHMIC,133220182794400,SELL,25810.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:44.874,MNQZ5.CME@RITHMIC,133221673535999,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:45.057,MNQZ5.CME@RITHMIC,133221857020300,BUY,25780.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:45.584,MNQZ5.CME@RITHMIC,133222383219999,BUY,25720.75,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:45.615,MNQZ5.CME@RITHMIC,133222414781600,SELL,25799.75,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:45.718,MNQZ5.CME@RITHMIC,133222517841400,SELL,25799.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:46.091,MNQZ5.CME@RITHMIC,133222889997400,BUY,25720.75,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:47.076,MNQZ5.CME@RITHMIC,133223875036599,BUY,25721.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:50.014,MNQZ5.CME@RITHMIC,133226812672400,BUY,25740.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:51.534,MNQZ5.CME@RITHMIC,133228332942899,BUY,25721.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:51.973,MNQZ5.CME@RITHMIC,133228772856200,BUY,25720.75,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:52.119,MNQZ5.CME@RITHMIC,133228917875799,SELL,25872.75,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:52.727,MNQZ5.CME@RITHMIC,133229527279700,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:53.917,MNQZ5.CME@RITHMIC,133230716074000,SELL,25819.0,92,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:54.407,MNQZ5.CME@RITHMIC,133231207319999,SELL,25872.75,34,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:54.938,MNQZ5.CME@RITHMIC,133231737136500,SELL,25872.75,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:26:58.676,MNQZ5.CME@RITHMIC,133235475443400,SELL,25825.0,56,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:04.942,MNQZ5.CME@RITHMIC,133241741609199,BUY,25786.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:04.948,MNQZ5.CME@RITHMIC,133241747631700,BUY,25786.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:05.026,MNQZ5.CME@RITHMIC,6868770552788,SELL,25824.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:27:05.030,MNQZ5.CME@RITHMIC,133241829389400,SELL,25824.25,35,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:06.634,MNQZ5.CME@RITHMIC,133243433643700,SELL,25810.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:10.264,MNQZ5.CME@RITHMIC,133247063349300,BUY,25786.25,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:10.474,MNQZ5.CME@RITHMIC,133247273698900,SELL,25880.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:11.200,MNQZ5.CME@RITHMIC,133248000031900,SELL,25799.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:11.257,MNQZ5.CME@RITHMIC,133248056152800,SELL,25799.0,25,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:11.577,MNQZ5.CME@RITHMIC,133248376839300,SELL,25850.0,110,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:13.153,MNQZ5.CME@RITHMIC,133249952737599,SELL,25850.0,111,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:13.941,MNQZ5.CME@RITHMIC,133250739743100,SELL,25810.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:20.490,MNQZ5.CME@RITHMIC,133257289868100,SELL,25878.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:20.623,MNQZ5.CME@RITHMIC,133257422304100,BUY,25720.0,45,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:25.518,MNQZ5.CME@RITHMIC,133262317830299,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.172,MNQZ5.CME@RITHMIC,133268971148000,BUY,25550.0,36,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.178,MNQZ5.CME@RITHMIC,133268977955699,BUY,25690.0,24,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.218,MNQZ5.CME@RITHMIC,133269017898400,BUY,25720.0,48,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.224,MNQZ5.CME@RITHMIC,133269023276100,BUY,25720.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.226,MNQZ5.CME@RITHMIC,133269025234100,BUY,25721.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.257,MNQZ5.CME@RITHMIC,133269056725000,BUY,25750.0,49,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.268,MNQZ5.CME@RITHMIC,133269067283400,BUY,25764.25,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.298,MNQZ5.CME@RITHMIC,133269097498700,BUY,25780.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.316,MNQZ5.CME@RITHMIC,133269115324599,BUY,25785.5,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.318,MNQZ5.CME@RITHMIC,133269117835100,BUY,25786.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.337,MNQZ5.CME@RITHMIC,133269136459900,BUY,25790.0,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.395,MNQZ5.CME@RITHMIC,133269194785300,SELL,25900.0,156,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.413,MNQZ5.CME@RITHMIC,133269212372100,SELL,25870.0,42,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.432,MNQZ5.CME@RITHMIC,133269231044499,SELL,25868.0,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.434,MNQZ5.CME@RITHMIC,133269232883600,SELL,25867.75,38,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.436,MNQZ5.CME@RITHMIC,133269234920099,SELL,25850.0,110,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.437,MNQZ5.CME@RITHMIC,133269236771100,SELL,25845.0,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.439,MNQZ5.CME@RITHMIC,133269238528399,SELL,25840.0,57,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.443,MNQZ5.CME@RITHMIC,133269242775700,SELL,25830.0,56,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.445,MNQZ5.CME@RITHMIC,133269244676500,SELL,25825.0,54,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.450,MNQZ5.CME@RITHMIC,133269248639200,SELL,25822.0,31,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.477,MNQZ5.CME@RITHMIC,133269276495400,SELL,25809.5,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.483,MNQZ5.CME@RITHMIC,133269282176100,SELL,25807.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.501,MNQZ5.CME@RITHMIC,133269300679999,SELL,25802.25,27,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.504,MNQZ5.CME@RITHMIC,133269303283499,SELL,25802.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.514,MNQZ5.CME@RITHMIC,133269313309900,SELL,25799.75,22,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:32.516,MNQZ5.CME@RITHMIC,133269315261200,SELL,25799.0,26,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:34.481,MNQZ5.CME@RITHMIC,6868770552585,BUY,25764.25,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:27:35.884,MNQZ5.CME@RITHMIC,6868770552788,SELL,25822.0,20,LIMIT,UPDATE,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,MBO,NONE
2025-11-12 08:27:42.012,MNQZ5.CME@RITHMIC,133278811525800,BUY,25786.0,23,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:46.126,MNQZ5.CME@RITHMIC,133282925433900,SELL,25802.0,33,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:47.534,MNQZ5.CME@RITHMIC,133284333296700,BUY,25786.25,21,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:48.761,MNQZ5.CME@RITHMIC,133285560459800,BUY,25780.0,28,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:49.252,MNQZ5.CME@RITHMIC,133286051422400,SELL,25802.0,32,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
2025-11-12 08:27:49.351,MNQZ5.CME@RITHMIC,133286150501500,BUY,25545.0,20,DEPTH,DEPTH,MNQZ5.CME@RITHMIC_20251110_222708_67c71008,DEPTH,NONE
