timestamp,symbol,price,side,event_type,iceberg_subtype,detected_size,confidence_score
2025-11-11 07:35:36.463408-05:00,MNQZ5.CME@RITHMIC,25617.5,BUY,STOP,,1,0.0
2025-11-11 07:35:58.680601-05:00,MNQZ5.CME@RITHMIC,25613.5,SELL,STOP,,1,0.0
2025-11-11 07:37:34.391960-05:00,MNQZ5.CME@RITHMIC,25598.0,SELL,STOP,,1,0.0
2025-11-11 07:41:22.275138-05:00,MNQZ5.CME@RITHMIC,25589.25,BUY,STOP,,1,0.0
2025-11-11 07:41:22.275150-05:00,MNQZ5.CME@RITHMIC,25589.25,BUY,STOP,,1,0.0
2025-11-11 07:41:22.275174-05:00,MNQZ5.CME@RITHMIC,25589.25,BUY,STOP,,1,0.0
2025-11-11 07:41:40.292101-05:00,MNQZ5.CME@RITHMIC,25584.25,SELL,STOP,,1,0.0
2025-11-11 07:41:40.292108-05:00,MNQZ5.CME@RITHMIC,25584.25,SELL,STOP,,1,0.0
2025-11-11 07:41:40.292111-05:00,MNQZ5.CME@RITHMIC,25584.25,SELL,STOP,,1,0.0
2025-11-11 07:41:40.292123-05:00,MNQZ5.CME@RITHMIC,25584.25,SELL,STOP,,1,0.0
2025-11-11 07:41:58.831817-05:00,MNQZ5.CME@RITHMIC,25589.75,BUY,STOP,,1,0.0
2025-11-11 07:41:58.831827-05:00,MNQZ5.CME@RITHMIC,25589.75,BUY,STOP,,1,0.0
2025-11-11 07:41:58.832748-05:00,MNQZ5.CME@RITHMIC,25589.75,BUY,STOP,,1,0.0
2025-11-11 07:46:11.615667-05:00,MNQZ5.CME@RITHMIC,25600.5,BUY,STOP,,1,0.0
2025-11-11 07:46:11.615680-05:00,MNQZ5.CME@RITHMIC,25600.5,BUY,STOP,,1,0.0
2025-11-11 07:46:11.615702-05:00,MNQZ5.CME@RITHMIC,25600.5,BUY,STOP,,1,0.0
2025-11-11 07:46:12.290608-05:00,MNQZ5.CME@RITHMIC,25599.75,SELL,STOP,,1,0.0
2025-11-11 07:46:12.290626-05:00,MNQZ5.CME@RITHMIC,25599.75,SELL,STOP,,1,0.0
2025-11-11 07:46:12.290632-05:00,MNQZ5.CME@RITHMIC,25599.75,SELL,STOP,,1,0.0
2025-11-11 07:46:43.379638-05:00,MNQZ5.CME@RITHMIC,25598.25,SELL,STOP,,1,0.0
2025-11-11 07:46:43.379670-05:00,MNQZ5.CME@RITHMIC,25598.25,SELL,STOP,,1,0.0
2025-11-11 07:47:54.273765-05:00,MNQZ5.CME@RITHMIC,25596.75,BUY,STOP,,1,0.0
2025-11-11 07:48:38.954984-05:00,MNQZ5.CME@RITHMIC,25592.5,SELL,STOP,,1,0.0
2025-11-11 07:49:10.574566-05:00,MNQZ5.CME@RITHMIC,25591.25,SELL,STOP,,1,0.0
2025-11-11 07:49:10.574574-05:00,MNQZ5.CME@RITHMIC,25591.25,SELL,STOP,,1,0.0
2025-11-11 07:49:10.574596-05:00,MNQZ5.CME@RITHMIC,25591.25,SELL,STOP,,1,0.0
2025-11-11 07:49:27.224809-05:00,MNQZ5.CME@RITHMIC,25588.75,SELL,STOP,,1,0.0
2025-11-11 07:50:04.035248-05:00,MNQZ5.CME@RITHMIC,25587.25,BUY,STOP,,1,0.0
2025-11-11 07:51:19.166306-05:00,MNQZ5.CME@RITHMIC,25588.25,BUY,STOP,,1,0.0
2025-11-11 07:51:19.166324-05:00,MNQZ5.CME@RITHMIC,25588.25,BUY,STOP,,1,0.0
2025-11-11 07:52:21.572927-05:00,MNQZ5.CME@RITHMIC,25590.75,SELL,STOP,,1,0.0
2025-11-11 07:52:21.572933-05:00,MNQZ5.CME@RITHMIC,25590.75,SELL,STOP,,1,0.0
2025-11-11 07:52:50.211583-05:00,MNQZ5.CME@RITHMIC,25591.25,SELL,STOP,,1,0.0
2025-11-11 07:52:53.945390-05:00,MNQZ5.CME@RITHMIC,25592.0,SELL,STOP,,1,0.0
2025-11-11 07:52:58.757777-05:00,MNQZ5.CME@RITHMIC,25592.25,SELL,STOP,,1,0.0
2025-11-11 07:52:58.757783-05:00,MNQZ5.CME@RITHMIC,25592.25,SELL,STOP,,1,0.0
2025-11-11 07:53:38.029201-05:00,MNQZ5.CME@RITHMIC,25597.0,BUY,STOP,,1,0.0
2025-11-11 07:53:40.111482-05:00,MNQZ5.CME@RITHMIC,25595.0,SELL,STOP,,1,0.0
2025-11-11 07:53:40.111497-05:00,MNQZ5.CME@RITHMIC,25594.75,SELL,STOP,,1,0.0
2025-11-11 07:53:40.111556-05:00,MNQZ5.CME@RITHMIC,25594.75,SELL,STOP,,1,0.0
2025-11-11 07:58:03.645291-05:00,MNQZ5.CME@RITHMIC,25591.25,BUY,STOP,,1,0.0
2025-11-11 08:01:56.282126-05:00,MNQZ5.CME@RITHMIC,25598.25,SELL,STOP,,1,0.0
2025-11-11 08:01:56.282141-05:00,MNQZ5.CME@RITHMIC,25598.0,SELL,STOP,,1,0.0
2025-11-11 08:02:29.090502-05:00,MNQZ5.CME@RITHMIC,25600.75,BUY,STOP,,1,0.0
2025-11-11 08:02:29.090512-05:00,MNQZ5.CME@RITHMIC,25600.75,BUY,STOP,,1,0.0
2025-11-11 08:03:51.277393-05:00,MNQZ5.CME@RITHMIC,25597.25,SELL,STOP,,1,0.0
2025-11-11 08:03:51.277448-05:00,MNQZ5.CME@RITHMIC,25597.25,SELL,STOP,,1,0.0
2025-11-11 08:03:54.893578-05:00,MNQZ5.CME@RITHMIC,25596.75,SELL,STOP,,1,0.0
2025-11-11 08:04:16.165963-05:00,MNQZ5.CME@RITHMIC,25600.0,BUY,STOP,,2,0.0
2025-11-11 08:04:16.165988-05:00,MNQZ5.CME@RITHMIC,25600.0,BUY,STOP,,2,0.0
2025-11-11 08:04:16.165994-05:00,MNQZ5.CME@RITHMIC,25600.0,BUY,STOP,,1,0.0
2025-11-11 08:04:26.167871-05:00,MNQZ5.CME@RITHMIC,25601.5,BUY,STOP,,1,0.0
2025-11-11 08:04:32.015469-05:00,MNQZ5.CME@RITHMIC,25600.75,SELL,STOP,,1,0.0
2025-11-11 08:06:38.123678-05:00,MNQZ5.CME@RITHMIC,25596.5,BUY,STOP,,1,0.0
2025-11-11 08:06:38.123694-05:00,MNQZ5.CME@RITHMIC,25596.75,BUY,STOP,,1,0.0
2025-11-11 08:06:38.123700-05:00,MNQZ5.CME@RITHMIC,25596.75,BUY,STOP,,1,0.0
2025-11-11 08:06:38.123720-05:00,MNQZ5.CME@RITHMIC,25596.75,BUY,STOP,,1,0.0
2025-11-11 08:06:38.123724-05:00,MNQZ5.CME@RITHMIC,25596.75,BUY,STOP,,1,0.0
2025-11-11 08:07:34.187410-05:00,MNQZ5.CME@RITHMIC,25600.5,BUY,STOP,,1,0.0
2025-11-11 08:07:34.187425-05:00,MNQZ5.CME@RITHMIC,25600.5,BUY,STOP,,1,0.0
2025-11-11 08:10:07.677164-05:00,MNQZ5.CME@RITHMIC,25617.25,SELL,STOP,,1,0.0
2025-11-11 08:10:07.677174-05:00,MNQZ5.CME@RITHMIC,25617.25,SELL,STOP,,2,0.0
2025-11-11 08:10:07.677180-05:00,MNQZ5.CME@RITHMIC,25617.25,SELL,STOP,,2,0.0
2025-11-11 08:10:07.677192-05:00,MNQZ5.CME@RITHMIC,25617.25,SELL,STOP,,1,0.0
2025-11-11 08:10:07.677197-05:00,MNQZ5.CME@RITHMIC,25617.25,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554571-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554575-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554699-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554702-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554710-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,2,0.0
2025-11-11 08:10:33.554714-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,5,0.0
2025-11-11 08:10:33.554720-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554725-05:00,MNQZ5.CME@RITHMIC,25616.25,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554735-05:00,MNQZ5.CME@RITHMIC,25616.25,SELL,STOP,,1,0.0
2025-11-11 08:10:33.554741-05:00,MNQZ5.CME@RITHMIC,25616.25,SELL,STOP,,1,0.0
2025-11-11 08:10:36.421379-05:00,MNQZ5.CME@RITHMIC,25615.0,SELL,STOP,,1,0.0
2025-11-11 08:10:36.421387-05:00,MNQZ5.CME@RITHMIC,25615.0,SELL,STOP,,1,0.0
2025-11-11 08:11:15.651939-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651945-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651954-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651958-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651965-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651972-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651983-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.651989-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652680-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652689-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652765-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652771-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,2,0.0
2025-11-11 08:11:15.652781-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652786-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652796-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652801-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652811-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652817-05:00,MNQZ5.CME@RITHMIC,25620.0,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652827-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652833-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652842-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,2,0.0
2025-11-11 08:11:15.652848-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652858-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.652864-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.653687-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,2,0.0
2025-11-11 08:11:15.653696-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:15.653938-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,2,0.0
2025-11-11 08:11:15.653947-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:18.019020-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,1,0.0
2025-11-11 08:11:18.019028-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,1,0.0
2025-11-11 08:11:18.019042-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,1,0.0
2025-11-11 08:11:18.030236-05:00,MNQZ5.CME@RITHMIC,25620.75,BUY,STOP,,1,0.0
2025-11-11 08:11:18.233088-05:00,MNQZ5.CME@RITHMIC,25621.0,BUY,STOP,,1,0.0
2025-11-11 08:11:18.233105-05:00,MNQZ5.CME@RITHMIC,25621.0,BUY,STOP,,1,0.0
2025-11-11 08:11:18.233109-05:00,MNQZ5.CME@RITHMIC,25621.0,BUY,STOP,,1,0.0
2025-11-11 08:11:36.007134-05:00,MNQZ5.CME@RITHMIC,25620.25,BUY,STOP,,1,0.0
2025-11-11 08:11:37.233255-05:00,MNQZ5.CME@RITHMIC,25618.5,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376845-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376866-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376871-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376884-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376890-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376900-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376906-05:00,MNQZ5.CME@RITHMIC,25616.75,SELL,STOP,,1,0.0
2025-11-11 08:11:46.376916-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:11:46.377748-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:11:46.377757-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,STOP,,1,0.0
2025-11-11 08:11:48.814449-05:00,MNQZ5.CME@RITHMIC,25618.75,BUY,STOP,,1,0.0
2025-11-11 08:13:22.610582-05:00,MNQZ5.CME@RITHMIC,25618.0,SELL,STOP,,1,0.0
2025-11-11 08:13:31.709151-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,1,0.0
2025-11-11 08:13:31.709172-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,1,0.0
2025-11-11 08:13:31.709177-05:00,MNQZ5.CME@RITHMIC,25620.5,BUY,STOP,,3,0.0
2025-11-11 08:13:36.936814-05:00,MNQZ5.CME@RITHMIC,25621.0,BUY,STOP,,1,0.0
2025-11-11 08:14:39.881943-05:00,MNQZ5.CME@RITHMIC,25624.75,SELL,STOP,,1,0.0
2025-11-11 08:14:57.105484-05:00,MNQZ5.CME@RITHMIC,25623.75,SELL,STOP,,1,0.0
2025-11-11 08:15:06.225407-05:00,MNQZ5.CME@RITHMIC,25622.75,SELL,STOP,,1,0.0
2025-11-11 08:15:06.225420-05:00,MNQZ5.CME@RITHMIC,25622.75,SELL,STOP,,1,0.0
2025-11-11 08:15:06.225427-05:00,MNQZ5.CME@RITHMIC,25622.75,SELL,STOP,,1,0.0
2025-11-11 08:15:06.228629-05:00,MNQZ5.CME@RITHMIC,25622.5,SELL,STOP,,1,0.0
2025-11-11 08:15:06.228639-05:00,MNQZ5.CME@RITHMIC,25622.5,SELL,STOP,,1,0.0
2025-11-11 08:15:06.228645-05:00,MNQZ5.CME@RITHMIC,25622.5,SELL,STOP,,1,0.0
2025-11-11 08:18:04.497780-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,DETECTION,1,0.0
2025-11-11 08:18:04.497794-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,DETECTION,1,0.0
2025-11-11 08:18:04.497799-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,DETECTION,1,0.0
2025-11-11 08:18:04.497811-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,TRADE,1,0.0
2025-11-11 08:18:04.498731-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,TRADE,1,0.0
2025-11-11 08:18:04.498741-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,TRADE,2,0.0
2025-11-11 08:18:04.498768-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,EXECUTION,0,0.0
2025-11-11 08:18:04.498775-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,EXECUTION,0,0.0
2025-11-11 08:18:04.498818-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,TRADE,1,0.0
2025-11-11 08:18:04.499773-05:00,MNQZ5.CME@RITHMIC,25616.5,SELL,ICEBERG,EXECUTION,0,0.0
2025-11-11 08:18:41.722583-05:00,MNQZ5.CME@RITHMIC,25611.75,SELL,STOP,,1,0.0
2025-11-11 08:18:41.722593-05:00,MNQZ5.CME@RITHMIC,25611.75,SELL,STOP,,1,0.0
2025-11-11 08:18:41.722600-05:00,MNQZ5.CME@RITHMIC,25611.75,SELL,STOP,,2,0.0
2025-11-11 08:18:41.722609-05:00,MNQZ5.CME@RITHMIC,25611.75,SELL,STOP,,2,0.0
2025-11-11 08:18:41.722615-05:00,MNQZ5.CME@RITHMIC,25611.75,SELL,STOP,,1,0.0
2025-11-11 08:18:41.722624-05:00,MNQZ5.CME@RITHMIC,25611.5,SELL,STOP,,1,0.0
2025-11-11 08:18:55.271759-05:00,MNQZ5.CME@RITHMIC,25611.0,SELL,STOP,,1,0.0
2025-11-11 08:18:55.271773-05:00,MNQZ5.CME@RITHMIC,25611.0,SELL,STOP,,1,0.0
2025-11-11 08:19:00.403461-05:00,MNQZ5.CME@RITHMIC,25610.5,SELL,STOP,,1,0.0
2025-11-11 08:19:00.404224-05:00,MNQZ5.CME@RITHMIC,25610.5,SELL,STOP,,1,0.0
2025-11-11 08:19:00.404238-05:00,MNQZ5.CME@RITHMIC,25610.5,SELL,STOP,,1,0.0
2025-11-11 08:19:00.404264-05:00,MNQZ5.CME@RITHMIC,25610.5,SELL,STOP,,2,0.0
2025-11-11 08:19:00.404275-05:00,MNQZ5.CME@RITHMIC,25610.5,SELL,STOP,,1,0.0
2025-11-11 08:19:00.404293-05:00,MNQZ5.CME@RITHMIC,25610.25,SELL,STOP,,1,0.0
2025-11-11 08:19:04.591725-05:00,MNQZ5.CME@RITHMIC,25613.0,BUY,STOP,,1,0.0
2025-11-11 08:19:07.724201-05:00,MNQZ5.CME@RITHMIC,25614.25,BUY,STOP,,1,0.0
2025-11-11 08:19:07.724209-05:00,MNQZ5.CME@RITHMIC,25614.25,BUY,STOP,,1,0.0
2025-11-11 08:19:09.230230-05:00,MNQZ5.CME@RITHMIC,25615.25,BUY,STOP,,1,0.0
2025-11-11 08:19:13.039919-05:00,MNQZ5.CME@RITHMIC,25615.75,BUY,STOP,,1,0.0
2025-11-11 08:19:37.792938-05:00,MNQZ5.CME@RITHMIC,25610.0,SELL,STOP,,1,0.0
2025-11-11 08:19:37.792957-05:00,MNQZ5.CME@RITHMIC,25610.0,SELL,STOP,,1,0.0
2025-11-11 08:19:37.793936-05:00,MNQZ5.CME@RITHMIC,25610.0,SELL,STOP,,2,0.0
2025-11-11 08:19:37.793945-05:00,MNQZ5.CME@RITHMIC,25610.0,SELL,STOP,,2,0.0
2025-11-11 08:19:37.793970-05:00,MNQZ5.CME@RITHMIC,25610.0,SELL,STOP,,1,0.0
2025-11-11 08:23:10.690694-05:00,MNQZ5.CME@RITHMIC,25602.0,SELL,STOP,,1,0.0
2025-11-11 08:23:10.690702-05:00,MNQZ5.CME@RITHMIC,25602.0,SELL,STOP,,1,0.0
2025-11-11 08:23:10.690719-05:00,MNQZ5.CME@RITHMIC,25602.0,SELL,STOP,,2,0.0
2025-11-11 08:23:10.690725-05:00,MNQZ5.CME@RITHMIC,25602.0,SELL,STOP,,1,0.0
2025-11-11 08:23:23.591073-05:00,MNQZ5.CME@RITHMIC,25607.25,BUY,STOP,,1,0.0
2025-11-11 08:23:23.591080-05:00,MNQZ5.CME@RITHMIC,25607.25,BUY,STOP,,1,0.0
2025-11-11 08:24:39.494464-05:00,MNQZ5.CME@RITHMIC,25592.5,SELL,STOP,,1,0.0
2025-11-11 08:24:40.686559-05:00,MNQZ5.CME@RITHMIC,25591.0,SELL,STOP,,1,0.0
2025-11-11 08:25:01.337788-05:00,MNQZ5.CME@RITHMIC,25589.25,SELL,STOP,,1,0.0
2025-11-11 08:26:15.589912-05:00,MNQZ5.CME@RITHMIC,25574.25,SELL,STOP,,1,0.0
2025-11-11 08:26:15.589929-05:00,MNQZ5.CME@RITHMIC,25574.25,SELL,STOP,,1,0.0
2025-11-11 08:26:15.589933-05:00,MNQZ5.CME@RITHMIC,25574.25,SELL,STOP,,1,0.0
2025-11-11 08:26:31.306438-05:00,MNQZ5.CME@RITHMIC,25576.25,SELL,STOP,,1,0.0
